99163390	procDef	1							
98736805	procDef	109							
99421478	procDef	5							
99445795	sprite	165							
99955535	sprite	13							
99316890	sprite	12							
98833931	sprite	440							
98510171	procDef	48							
99785243	sprite	156							
99176258	procDef	18							
98676152	sprite	38							
96758007	stage	9							
95021627	procDef	2							
99642351	sprite	1575							
98689055	stage	5							
98984734	sprite	214							
99115426	procDef	21							
98997932	procDef	8							
99316007	sprite	31							
99148261	sprite	36							
98700405	procDef	31							
99502527	sprite	65							
98665966	procDef	50							
99317239	sprite	267							
99774234	stage	16							
98350642	procDef	25							
98698623	sprite	95							
99619422	stage	15							
99258699	sprite	436							
99309109	procDef	511							
99363158	procDef	11							
98636527	procDef	81							
98484251	procDef	407							
99424904	sprite	13							
99170804	stage	3							
99315194	procDef	213							
99241012	procDef	14							
98602724	procDef	987							
99085602	stage	15							
98577418	stage	8							
99189783	sprite	5							
98681812	procDef	39							
98639148	procDef	26							
99562142	stage	6							
98386701	procDef	21							
97590202	sprite	350							
98672510	sprite	105							
98285414	sprite	499							
98929099	procDef	118							
98646459	procDef	158							
99350362	procDef	73							
99548801	procDef	6							
98623307	sprite	52							
98253412	stage	3							
99148208	procDef	46							
98496514	sprite	341							
98401027	sprite	200							
98689129	procDef	3							
95974936	stage	4							
99583387	stage	55							
99318102	stage	7							
99533995	procDef	5							
98983919	procDef	10							
95261999	procDef	3649							
98611671	sprite	348							
99610502	sprite	67							
98183499	procDef	45							
99163561	procDef	835							
99422447	sprite	48							
98480710	stage	8							
98540360	procDef	5							
98667295	stage	6							
98753938	sprite	67							
99775069	sprite	49							
99599789	procDef	8							
95721239	procDef	80							
99624591	procDef	167							
99545228	sprite	1564							
98553246	sprite	25							
98746217	procDef	146							
99170508	procDef	12							
99957889	procDef	23							
99763070	sprite	338							
98816344	sprite	98							
99541305	procDef	5							
97370074	procDef	112							
98589751	sprite	56							
99747364	procDef	51							
99285800	procDef	90							
98992407	stage	6							
98673960	procDef	44							
99332710	sprite	101							
99694896	procDef	524							
99525220	sprite	31							
99543781	stage	45							
99506308	procDef	15							
99588215	sprite	11							
99060912	stage	18							
99186252	sprite	15							
99410510	procDef	207							
99556435	procDef	6							
99178181	procDef	13430							
98780798	stage	8							
99921489	procDef	49							
99624266	sprite	21							
99384259	stage	6							
98584543	stage	21							
99311845	sprite	12							
98968012	sprite	313							
97984192	procDef	26							
98540880	procDef	118							
99123202	stage	87							
87975625	sprite	2247							
98700895	sprite	17							
99769860	sprite	56							
99432430	procDef	8							
98611151	sprite	351							
99106117	sprite	11							
98682688	procDef	215							
99249198	procDef	50							
96783427	sprite	1676							
99593944	sprite	220							
98005432	procDef	1012							
98551876	sprite	10							
99183872	procDef	14							
99348985	procDef	478							
98922044	stage	26							
99333094	stage	4							
99182427	sprite	31							
94544489	stage	2							
99298992	stage	3							
98834018	procDef	27							
98674456	procDef	391							
99880333	stage	8							
99940481	procDef	141							
98687139	stage	17							
98897927	procDef	23							
98682472	procDef	27							
98959857	sprite	19							
99349512	procDef	419							
98558801	procDef	47							
99510719	stage	7							
99957815	stage	3							
98513668	procDef	306							
99166389	sprite	34							
99182632	stage	4							
99705937	sprite	5							
99259937	stage	124							
98706586	sprite	10							
90556231	procDef	689							
99298116	stage	3							
99621329	sprite	126							
99407336	procDef	102							
99320051	sprite	12							
99420341	sprite	340							
98534018	stage	24							
98799040	procDef	4							
97838263	procDef	15							
99841630	sprite	7							
99484435	sprite	17							
98197630	stage	18							
99311470	sprite	12							
99252968	stage	6							
99314890	procDef	71							
99931694	sprite	16							
98703736	procDef	141							
99120490	procDef	2941							
98570404	sprite	11							
99944772	sprite	122							
99278108	procDef	3813							
98908827	stage	16							
99748926	procDef	28							
99164577	procDef	32							
99001589	procDef	32							
96472810	procDef	83							
99029683	stage	7							
99856215	procDef	16							
98686798	procDef	122							
98948091	procDef	29							
99208997	procDef	835							
97309744	sprite	2244							
99445685	procDef	12							
98962670	sprite	10							
98634491	sprite	383							
99336480	procDef	33							
98796530	stage	6							
99582239	procDef	13504							
98758502	sprite	292							
98665735	stage	6							
97495434	stage	30							
99513854	sprite	43							
98692848	sprite	24							
99738414	procDef	363							
98588438	procDef	138							
98428882	procDef	14							
99558666	stage	12							
99288983	procDef	110							
99470854	sprite	48							
98676209	procDef	6							
99769104	procDef	12							
99605298	sprite	90							
99027811	sprite	30							
40699482	procDef	4737							
99016780	sprite	51							
97194795	sprite	4155							
99587612	procDef	49							
98751889	sprite	619							
94570194	procDef	53							
96789680	stage	41							
99177609	procDef	1							
98682116	procDef	1124							
99503153	procDef	33							
99062349	procDef	36							
99795676	sprite	15							
98565926	procDef	6							
99390394	sprite	97							
98620574	sprite	61							
97953376	procDef	6							
98663041	sprite	351							
99319129	sprite	11							
99665970	procDef	30							
99528855	sprite	239							
99544921	procDef	591							
98858121	stage	8							
98394816	sprite	78							
98994620	procDef	321							
99625790	procDef	83							
98223433	sprite	167							
98362509	procDef	32							
98773123	sprite	9							
98985964	sprite	47							
98932950	procDef	44							
99814148	sprite	388							
99262531	sprite	18							
99743923	sprite	465							
99567832	sprite	125							
99005869	stage	10							
99614168	sprite	73							
99129142	stage	6							
99335960	procDef	3429							
98690473	procDef	23							
98813718	sprite	4							
99267341	procDef	5							
98811211	procDef	2							
99697166	procDef	4							
98610355	procDef	5							
98601069	stage	3							
65571514	procDef	3							
99499418	stage	4							
99465359	procDef	251							
98498349	procDef	2687							
99444860	sprite	22							
98814266	stage	24							
98817652	procDef	15							
99087257	procDef	14							
99155241	sprite	4202							
99847153	procDef	36							
98975001	stage	6							
98645120	sprite	59							
98626913	procDef	32							
98685223	stage	8							
99804554	stage	157							
98690658	procDef	43							
92416587	procDef	36							
98812842	sprite	56							
99796545	sprite	31							
99266920	stage	4							
99640745	procDef	70							
99111015	sprite	662							
98840879	stage	5							
98528370	sprite	329							
99549348	procDef	201							
99702994	stage	63							
98368466	sprite	5							
98640169	procDef	3							
41060588	sprite	2716							
99845757	procDef	555							
99840419	sprite	8							
98594278	stage	3							
98609622	sprite	127							
99899482	sprite	1058							
99161284	procDef	8							
98764451	stage	6							
99574564	procDef	57							
98839591	procDef	42							
98635316	procDef	36							
98923849	procDef	49							
98536336	procDef	2685							
99957997	sprite	222							
99185788	procDef	4270							
99780445	procDef	3							
97716289	sprite	27							
98643332	procDef	161							
99470170	sprite	58							
98962897	procDef	22							
99760304	sprite	2							
99822740	procDef	44							
98678310	procDef	87							
98675140	procDef	61							
97859756	sprite	146							
98653907	procDef	22							
99602001	stage	3							
98727037	procDef	343							
99012432	sprite	1237							
99366007	sprite	7							
99480261	stage	4							
99191770	procDef	226							
98600286	procDef	38							
98826435	sprite	15							
98255118	sprite	25							
99275508	procDef	25							
99553764	sprite	6							
99157704	sprite	20							
94491187	sprite	109							
99598583	procDef	15							
99408137	sprite	358							
60074986	sprite	793							
96075642	procDef	25							
98876599	sprite	4							
98638528	stage	14							
99947538	sprite	452							
98834285	sprite	1892							
99158436	stage	4							
99554113	sprite	2895							
99671390	procDef	15							
98639555	sprite	15							
97647365	procDef	1670							
99563066	procDef	8							
99079162	sprite	33							
98472519	stage	74							
98642415	procDef	9							
98680664	stage	3							
98708091	procDef	21							
99141866	stage	6							
98695114	stage	4							
99689241	sprite	194							
99016874	procDef	114							
95598898	stage	5							
98817543	sprite	3587							
98532306	procDef	4558							
98575653	sprite	58							
98670458	procDef	99							
99904335	sprite	38							
98659028	sprite	127							
98995634	procDef	139							
98639035	sprite	247							
99709372	procDef	4							
99364255	sprite	10							
96705830	procDef	12							
98763396	sprite	964							
98118060	sprite	350							
98476852	stage	4							
98925348	sprite	474							
99169347	sprite	5							
98610472	sprite	561							
99890776	sprite	11							
98152352	sprite	88							
98488488	stage	8							
98643833	procDef	95							
97972596	sprite	177							
99348034	sprite	235							
99421668	procDef	48							
98732930	stage	22							
98805730	stage	10							
99441497	procDef	5							
98633477	sprite	1631							
99197143	procDef	25							
99562546	procDef	332							
98844470	procDef	14							
98572840	sprite	71							
99569685	procDef	28							
98636166	procDef	19							
99950879	sprite	214							
98962047	procDef	16							
99595724	stage	7							
99568727	sprite	16							
99356185	procDef	104							
98917147	sprite	5							
98961242	stage	5							
96110599	stage	13							
97393556	sprite	44							
98986335	stage	8							
98853780	sprite	522							
98636783	stage	7							
98813984	procDef	36							
97825373	procDef	126							
99326404	procDef	190							
99765718	stage	13							
99480307	procDef	14							
95827236	stage	2							
98602558	procDef	13							
98671444	sprite	3							
99059311	sprite	49							
99963110	procDef	555							
96779796	stage	12							
99836766	stage	5							
98949579	stage	22							
99759351	procDef	10							
98606830	sprite	351							
98522019	procDef	19							
99557316	procDef	3							
98576864	sprite	36							
99909558	sprite	19							
98637726	procDef	178							
99326645	stage	115							
99349451	sprite	44							
97726551	sprite	231							
99559253	procDef	67							
99348746	sprite	171							
98711821	sprite	146							
99522751	sprite	423							
99532224	procDef	600							
98944021	stage	6							
99296336	sprite	203							
97423057	procDef	142							
98932685	sprite	43							
98296829	procDef	5							
99775259	sprite	760							
99771981	stage	3							
98832725	sprite	350							
98573297	procDef	34							
69001308	sprite	44							
98618822	sprite	43							
98973111	stage	6							
99315105	sprite	2247							
98807023	procDef	18							
99749878	sprite	15							
98826325	procDef	23							
98838098	sprite	1106							
96278498	sprite	968							
99523634	sprite	269							
98517166	procDef	63							
99000099	stage	6							
98973178	procDef	226							
96056681	procDef	16							
99439343	stage	8							
99423305	stage	11							
99781591	stage	53							
99501321	sprite	64							
99511149	procDef	395							
99390895	sprite	2							
99778223	stage	2							
99007812	procDef	8							
99955034	sprite	243							
98668924	procDef	97							
99350032	procDef	735							
98837578	sprite	64							
99475625	procDef	167							
99219942	procDef	3							
99497932	procDef	10							
98691808	sprite	21							
99784799	procDef	15							
99290422	sprite	15							
94451748	procDef	15							
98520726	stage	4							
99303290	sprite	435							
99698133	sprite	5							
96718808	sprite	20							
99776299	sprite	11							
49622464	procDef	7							
98504995	procDef	65							
98727496	sprite	371							
99343196	stage	41							
98548535	procDef	25							
99770050	sprite	126							
98602387	procDef	6							
99307903	procDef	317							
99439225	procDef	29							
98629000	procDef	92							
98204186	procDef	162							
98340669	sprite	878							
99211927	procDef	39							
98990832	stage	2							
98930514	procDef	8							
99186062	sprite	39							
99058798	sprite	92							
99623518	procDef	25							
98872746	sprite	38							
99265980	stage	9							
97901292	stage	51							
99397502	procDef	72							
99788574	procDef	38							
99491567	procDef	16							
98524200	stage	2							
98757994	sprite	971							
99026260	procDef	37							
99624539	procDef	5							
98542402	procDef	116							
99319344	procDef	12							
98469036	stage	7							
99598143	stage	31							
98863457	procDef	122							
99476985	stage	2							
99139065	sprite	72							
99044105	procDef	7							
98961984	sprite	10							
99739138	procDef	70							
98930223	sprite	128							
98597163	procDef	478							
99849254	sprite	56							
99774822	procDef	15							
99377144	procDef	46							
98442299	stage	15							
97986035	sprite	3076							
99168841	sprite	650							
98490474	sprite	1141							
99506721	procDef	127							
99112103	sprite	229							
99951555	procDef	77							
98984524	stage	105							
99198311	procDef	18							
96939253	stage	91							
98067978	procDef	12							
99242940	procDef	16							
99509582	procDef	2							
98599156	procDef	8							
98663231	sprite	699							
99619570	procDef	53							
99623504	sprite	267							
98692309	sprite	3							
99164551	procDef	7							
99927500	stage	36							
99500998	sprite	36							
98775825	sprite	4							
98394816	procDef	21							
99185714	stage	3							
99025684	sprite	2088							
99327190	procDef	21							
99001748	procDef	12							
99338264	sprite	1291							
99704502	procDef	60							
98492029	procDef	6							
98575759	procDef	4658							
99498753	stage	3							
99279163	sprite	12							
96819295	procDef	40							
99768558	procDef	6582							
98623276	sprite	2							
99541178	sprite	84							
98671576	procDef	1							
99464473	stage	2							
91051834	sprite	44							
98576868	procDef	165							
99495145	sprite	3616							
98751889	procDef	151							
98672123	sprite	39							
98633394	sprite	359							
98806021	procDef	10							
99620643	sprite	205							
99380785	sprite	46							
87760741	sprite	54							
99014082	procDef	2135							
99161868	procDef	2							
99755868	procDef	25							
99676664	procDef	16							
98659467	procDef	258							
99596720	sprite	878							
98180462	stage	11							
99255938	sprite	31							
99667470	stage	3							
98682280	sprite	207							
98513529	sprite	305							
97108572	sprite	3618							
98697423	procDef	25							
99153132	procDef	50							
99008270	sprite	42							
98502071	sprite	306							
98844591	sprite	5							
99008448	sprite	18							
99626811	procDef	39							
98630538	stage	31							
98245873	sprite	9							
99781734	sprite	57							
98929183	sprite	351							
99574376	stage	16							
99577593	stage	2							
99755635	stage	19							
98624420	procDef	4							
99644834	procDef	8							
99364186	sprite	11							
99478246	procDef	2687							
98549200	procDef	65							
95100970	sprite	362							
99600059	stage	21							
99599896	procDef	25							
97030534	procDef	6582							
98491836	stage	5							
98668646	stage	8							
99000028	stage	21							
97477598	procDef	3377							
99069437	sprite	28							
99387761	sprite	13							
98559212	sprite	33							
95533832	sprite	12							
99270024	sprite	249							
99491730	stage	6							
83785304	sprite	570							
98831943	procDef	138							
99150818	sprite	63							
98372536	procDef	65							
98117926	procDef	12							
98512064	sprite	331							
98879263	procDef	55							
98624836	sprite	100							
98843906	stage	10							
99010775	sprite	504							
98579467	stage	134							
99630575	sprite	424							
98619422	stage	4							
98614445	stage	3							
98575005	sprite	11							
99116360	sprite	42							
98630731	procDef	45							
99529598	procDef	378							
98797663	procDef	5							
98562588	procDef	16							
98639801	procDef	12							
96842008	procDef	37							
99769954	procDef	57							
96184920	sprite	112							
98574662	stage	17							
99516380	procDef	5							
99115442	stage	12							
99540316	sprite	84							
99739822	procDef	2320							
99562235	procDef	35							
98575923	procDef	42							
99102247	procDef	28							
99778859	sprite	8							
98938300	sprite	31							
98800182	procDef	48							
98680454	procDef	25							
99284283	procDef	7							
99089979	sprite	96							
99408467	sprite	642							
98587127	stage	20							
98685675	sprite	93							
98498503	stage	2							
98769843	stage	12							
99210754	procDef	10							
98623337	stage	24							
98873038	sprite	112							
99922901	stage	71							
98575130	procDef	22							
99474877	procDef	21							
99309638	stage	3							
99429742	stage	99							
98259808	stage	2							
98172487	procDef	16593							
98654567	procDef	96							
99139307	procDef	117							
95358628	procDef	23							
99442432	stage	11							
99615522	sprite	331							
98497190	stage	16							
99478273	sprite	36							
99329037	procDef	2489							
99310870	stage	30							
98618677	sprite	25							
99599129	procDef	124							
99338194	stage	4							
99638228	stage	3							
99920367	sprite	225							
99075989	stage	11							
99556435	sprite	102							
99531089	procDef	24							
97221371	stage	8							
98751108	procDef	60							
99630700	procDef	4392							
98593357	stage	45							
99878470	sprite	7							
97923486	procDef	9							
93618610	stage	3							
97456438	stage	10							
99694795	sprite	1939							
98642814	procDef	387							
99487603	stage	7							
99424052	sprite	39							
91884092	sprite	846							
99481187	stage	7							
98848938	procDef	128							
98963571	stage	53							
98931892	sprite	420							
99578945	procDef	92							
98628856	sprite	203							
98946567	sprite	158							
98734496	sprite	147							
99029230	procDef	117							
98577277	sprite	138							
98017345	sprite	73							
99780620	stage	69							
99359942	stage	379							
98563339	sprite	64							
99530384	sprite	215							
99645537	sprite	154							
98766652	stage	7							
99535004	procDef	8							
99887540	sprite	33							
98069675	stage	20							
73159092	procDef	94							
99900408	sprite	8							
99343727	sprite	65							
98594233	stage	3							
99013662	sprite	109							
98988494	procDef	8							
72801564	sprite	163							
98897476	procDef	6							
98808408	stage	4							
94542633	procDef	12							
99932359	sprite	216							
99487069	stage	21							
99555597	procDef	27							
99620707	procDef	5							
98748240	sprite	68							
74204270	procDef	3813							
98591194	stage	3							
98789617	sprite	117							
98843955	procDef	321							
99538044	sprite	13							
48995274	sprite	471							
99886144	sprite	27							
98682890	procDef	76							
99148588	procDef	58							
99501806	stage	15							
99802332	stage	2							
99006226	procDef	511							
99214435	sprite	2							
98890021	sprite	23							
98601330	stage	6							
98603097	procDef	50							
98864798	stage	8							
90046693	procDef	85							
99177433	stage	16							
90532061	sprite	751							
99626578	stage	4							
98763860	stage	2							
98622036	stage	21							
99854945	procDef	23							
99321967	sprite	55							
99051496	procDef	128							
99763108	sprite	8							
99143712	sprite	10							
98645025	procDef	12							
99729568	procDef	1							
99503122	procDef	22							
98562702	sprite	25							
96640438	sprite	9							
99530227	procDef	26							
97582376	procDef	38							
99623499	procDef	1							
98515371	procDef	7							
99583735	sprite	1348							
99259538	stage	2							
98835760	stage	26							
99064330	sprite	7368							
99280654	sprite	235							
99558612	sprite	416							
97542982	sprite	5							
99165700	procDef	28							
98573869	stage	83							
99291287	stage	54							
97999587	sprite	474							
98697709	sprite	7							
98617253	sprite	15							
99341603	stage	24							
99153774	sprite	25							
99673356	procDef	12							
99563411	sprite	336							
98945527	sprite	12048							
99412122	procDef	46							
99873876	stage	4							
98965694	procDef	12							
99299140	procDef	35							
96757360	sprite	36							
99580861	procDef	3							
99676506	stage	301							
99268637	procDef	19							
99574801	stage	3							
98161371	procDef	25							
98828281	procDef	47							
98795787	stage	8							
99582681	sprite	215							
99121467	sprite	6249							
99879764	procDef	18							
99603565	sprite	225							
98236474	procDef	24							
99359459	procDef	3303							
99773567	stage	78							
98559454	procDef	59							
98468584	sprite	6333							
99337154	stage	7							
98474692	procDef	118							
99505052	procDef	6							
99252618	sprite	425							
98790657	sprite	420							
98678092	sprite	144							
96896322	procDef	12							
98806136	stage	2							
98674643	stage	10							
98523961	sprite	13							
98615416	stage	27							
99296666	sprite	3616							
99161244	sprite	4							
98652024	sprite	36							
98704460	procDef	16							
98989974	sprite	201							
98660040	sprite	4							
99604099	sprite	4							
98769595	sprite	492							
98698191	sprite	18							
99796252	procDef	43							
98888477	procDef	20							
99759306	procDef	172							
97686183	procDef	18							
98805444	procDef	45							
99002710	sprite	18							
98627498	sprite	155							
98564570	stage	8							
99333581	procDef	104							
99177776	sprite	272							
98698369	sprite	689							
98636650	stage	2							
98770676	stage	4							
91032759	sprite	24							
99011465	stage	36							
98898656	procDef	2							
99264340	procDef	609							
98496148	procDef	128							
92460442	procDef	9							
94302807	procDef	130							
99931718	sprite	91							
98601990	stage	2							
98604328	sprite	14							
98192192	sprite	455							
96518708	sprite	41							
81528926	procDef	7							
98545251	procDef	115							
99630605	procDef	55							
99333997	sprite	246							
96518672	procDef	8							
98602343	sprite	96							
99425538	procDef	5							
98914343	sprite	96							
99165128	procDef	25							
99178652	sprite	11							
98573430	procDef	26							
99002667	procDef	21							
98802797	sprite	87							
98744295	stage	2							
98565460	stage	2							
99899588	procDef	136							
99178830	sprite	2154							
96446841	stage	2							
98711201	procDef	341							
98591489	sprite	189							
99289015	stage	12							
98841895	stage	14							
99389304	procDef	22							
98543604	sprite	4							
99746958	procDef	9							
98624679	procDef	22							
99048719	sprite	420							
98942936	stage	1							
99794500	procDef	755							
98812414	stage	98							
99501726	procDef	103							
98617552	sprite	623							
99639376	sprite	106							
99290589	stage	158							
99527072	sprite	542							
97087212	procDef	190							
99686266	procDef	69							
98638786	sprite	51							
99095319	procDef	35							
99438751	sprite	241							
98969022	stage	18							
99578874	procDef	16597							
99710901	procDef	2							
99780525	stage	2							
98882997	stage	2							
99323826	sprite	900							
98865088	procDef	138							
99792695	stage	8							
99230623	sprite	10							
98860260	stage	348							
99547600	sprite	195							
99948295	procDef	420							
98651967	procDef	299							
98694980	sprite	3037							
98590791	sprite	260							
98649176	stage	3							
97683842	procDef	93							
99527948	sprite	448							
99509292	stage	7							
99757841	procDef	3							
98675487	procDef	3862							
98648122	stage	6							
99911546	sprite	83							
99921202	procDef	803							
99599949	sprite	903							
99948117	procDef	3426							
98569693	procDef	30							
99318660	stage	11							
96011287	stage	25							
99159342	sprite	656							
97185270	stage	5							
98710114	sprite	385							
99583311	stage	24							
97425989	procDef	9							
99619133	procDef	14							
98846941	stage	48							
99339744	stage	6							
99304232	stage	6							
99367550	procDef	19							
99311788	sprite	22							
99568108	stage	14							
98942689	stage	28							
99220773	procDef	609							
99308393	sprite	2247							
99896453	sprite	79							
98875788	stage	478							
99343999	procDef	148							
99029492	sprite	41							
98814447	sprite	86							
99255201	procDef	12							
99900711	procDef	6							
99541591	sprite	59							
98691385	sprite	60							
97334804	sprite	423							
98756870	procDef	46							
97147472	procDef	44							
99003968	procDef	7							
99483946	sprite	1003							
99618955	procDef	97							
99486985	sprite	18							
98980528	stage	18							
99462804	stage	4							
99549209	stage	13							
99789903	stage	3							
99509817	procDef	410							
99699123	sprite	19							
96532129	procDef	511							
98261198	procDef	3							
97685758	procDef	18							
99343835	procDef	58							
98678531	sprite	233							
99157522	stage	123							
99601676	stage	116							
99222135	sprite	347							
98286544	sprite	81							
99488381	sprite	611							
99923023	procDef	10							
99030012	sprite	12							
99391290	stage	9							
99813067	stage	3							
98654742	stage	7							
99437708	procDef	32							
98790574	sprite	23							
98411768	stage	26							
97868813	procDef	34							
99497512	sprite	732							
98631945	procDef	96							
98907280	sprite	8							
99580840	sprite	24							
99941972	sprite	34							
99429161	sprite	310							
98614959	procDef	45							
99567972	sprite	178							
99650374	procDef	31							
98921361	procDef	64							
99658574	stage	2							
99410440	sprite	1876							
98604426	stage	3							
98496951	sprite	12							
98563447	stage	11							
98816268	sprite	11							
98376490	sprite	82							
40376006	procDef	315							
99187688	sprite	197							
99473673	stage	15							
99914502	sprite	3							
99197728	stage	119							
99619472	stage	83							
99749916	sprite	46							
99501817	sprite	120							
99272842	procDef	110							
99482378	sprite	2							
95291348	sprite	617							
99226613	sprite	1108							
99348351	procDef	13							
99753311	procDef	238							
99757932	sprite	4							
98677745	procDef	12							
99652112	procDef	12							
95427914	stage	4							
99194484	sprite	300							
99124497	sprite	1940							
99770622	sprite	20							
98336717	sprite	1507							
98761484	sprite	24							
99581277	sprite	77							
98644904	sprite	209							
99227872	stage	8							
98537869	stage	6							
99918780	procDef	6							
82510486	sprite	341							
98221562	sprite	211							
99604126	stage	17							
98886747	sprite	143							
99153792	procDef	43							
99144669	sprite	1564							
98637764	procDef	248							
99681551	sprite	330							
99165914	sprite	29							
99726227	stage	8							
99270501	procDef	333							
99583420	stage	11							
99773661	procDef	8							
99081519	procDef	13504							
99468975	procDef	12							
99949088	procDef	44							
98989823	stage	13							
99584118	stage	29							
98688792	procDef	105							
99508243	procDef	6							
98546560	sprite	288							
99267106	sprite	10							
99621224	stage	23							
97738573	procDef	150							
98495341	procDef	2							
99462192	sprite	18							
98530338	sprite	2243							
99417949	procDef	19							
99801195	procDef	793							
99495731	procDef	27							
98817923	sprite	349							
98596740	stage	2							
98671303	procDef	5							
99270501	sprite	1380							
99087256	sprite	1277							
98626930	sprite	120							
98517292	sprite	25							
99592714	sprite	144							
99925983	stage	130							
97832132	procDef	382							
98792755	procDef	57							
98518579	sprite	68							
99409222	sprite	20							
99801373	procDef	369							
98670249	procDef	142							
99773661	sprite	13							
99808157	procDef	100							
99485368	procDef	50							
99913626	sprite	36							
99405151	stage	3							
95841338	sprite	1949							
99143443	procDef	115							
98665800	procDef	4							
99463324	stage	32							
97826747	stage	16							
99130753	procDef	12							
99816007	procDef	8							
98702379	sprite	42							
99606631	stage	24							
98558041	stage	3							
99535946	stage	4							
99348187	procDef	25							
99335841	stage	4							
87027865	sprite	72							
99187428	stage	9							
97828039	procDef	356							
98688785	sprite	809							
98556814	sprite	284							
99437093	procDef	1							
94731042	procDef	34							
98562298	stage	55							
98518956	procDef	112							
98847369	sprite	19							
99159069	sprite	263							
99316827	stage	5							
99570160	procDef	65							
98583671	sprite	15							
99868166	stage	2							
98955352	sprite	7							
98098591	stage	1							
98592918	procDef	17							
99195812	stage	45							
99324792	procDef	167							
96524902	procDef	6							
98531646	procDef	50							
99795886	stage	8							
98808635	procDef	10							
99216586	sprite	112							
98563768	procDef	79							
99275464	sprite	1873							
98513802	sprite	51							
97577565	procDef	56							
99519558	sprite	43							
99495622	procDef	22							
98987659	sprite	12048							
99787109	procDef	4445							
99285285	procDef	16							
98600783	sprite	667							
99622264	stage	2							
98834337	sprite	159							
99525410	procDef	741							
99216176	stage	8							
99762531	sprite	14							
99271185	sprite	19							
99187852	sprite	282							
99116277	sprite	152							
99415486	stage	4							
98661271	stage	4							
99091477	procDef	29							
97400432	sprite	202							
99488298	sprite	837							
99014400	procDef	350							
98853112	procDef	11							
99856918	procDef	2682							
99062156	stage	5							
99534527	procDef	7551							
97507292	sprite	21							
99255976	sprite	7							
99682071	sprite	32							
97815760	procDef	209							
99185154	procDef	207							
98566189	procDef	49							
98930716	procDef	34							
99474891	stage	4							
97968315	procDef	21							
99361610	sprite	18							
98799743	procDef	5							
98299132	procDef	3628							
98565520	procDef	114							
98744090	sprite	412							
99390693	sprite	1873							
99006734	sprite	37							
99687923	procDef	12							
98356778	sprite	132							
99437094	sprite	12							
98982570	stage	8							
99623473	sprite	121							
98598070	procDef	5							
97311197	sprite	339							
99140143	sprite	122							
99948525	stage	115							
98843302	procDef	11							
99091263	stage	5							
98658738	procDef	54							
98631987	stage	24							
99258250	procDef	12							
98598947	procDef	8							
98574358	stage	147							
98594366	stage	3							
98561871	sprite	60							
98397480	sprite	89							
99773573	procDef	95							
98629344	stage	7							
99479446	sprite	21							
98889183	sprite	1085							
99541730	procDef	154							
99703642	stage	4							
92899362	sprite	2018							
99164416	sprite	36							
98522588	stage	10							
99962427	sprite	49							
99277243	stage	11							
99292181	procDef	112							
99550808	procDef	33							
98690019	stage	21							
99161899	procDef	56							
98657511	sprite	436							
98502944	procDef	33							
96302418	sprite	1486							
98671963	procDef	142							
99667788	stage	40							
99623810	procDef	77							
98927933	stage	11							
98394251	procDef	25							
97010623	sprite	64							
98588438	sprite	49							
99035715	sprite	81							
99717545	sprite	80							
98577186	procDef	16							
99364300	procDef	6							
99704362	procDef	2							
97147730	stage	6							
98502766	procDef	86							
99372335	sprite	2							
99515122	sprite	1633							
99012318	sprite	42							
98362509	sprite	384							
98256438	sprite	33							
99930283	procDef	28							
98468657	procDef	9							
99575085	sprite	680							
99481582	procDef	8							
98787793	sprite	34							
98574878	stage	2							
99831091	sprite	20							
99947478	stage	6							
98278939	procDef	5							
99799844	procDef	75							
99424816	sprite	53							
98672654	procDef	22							
99502076	sprite	125							
98671949	procDef	17							
98502019	sprite	25							
98562213	sprite	693							
99350054	sprite	642							
99347939	sprite	47							
98563077	procDef	34							
99056770	sprite	14							
98831733	sprite	7295							
98668608	stage	2							
98855977	stage	61							
99271282	procDef	3							
98846011	sprite	86							
98854211	stage	16							
99044492	procDef	29							
98680321	procDef	34							
99165128	sprite	97							
98432282	procDef	34							
98856326	stage	1							
98925975	sprite	5							
98905796	sprite	398							
99820344	stage	3							
99608154	sprite	237							
99754961	procDef	7							
98597201	procDef	1205							
98159430	stage	2							
99610126	procDef	183							
98679794	procDef	680							
98631474	procDef	329							
98855443	stage	6							
99162597	procDef	74							
99164245	sprite	4246							
98963589	sprite	63							
98834559	stage	22							
99548731	stage	4							
99481040	stage	7							
98549892	stage	3							
99017720	sprite	74							
99325065	procDef	121							
98454644	sprite	10							
98660305	procDef	10							
99456461	sprite	1895							
97146861	stage	5							
98982208	sprite	858							
98612642	sprite	90							
98758771	stage	258							
98330776	stage	9							
99149377	sprite	5							
84644112	stage	9							
98971668	procDef	4							
93544489	procDef	25							
99624684	sprite	48							
59024442	procDef	20							
98854959	procDef	474							
93512986	stage	12							
97236195	sprite	178							
99175936	sprite	29							
78979766	stage	15							
99865227	stage	22							
95867293	procDef	17							
99864502	sprite	6							
99129191	sprite	746							
99801362	sprite	438							
99962305	procDef	45							
99539807	procDef	662							
98620693	procDef	1							
98996480	sprite	1892							
99665516	stage	12							
99525103	stage	3							
99564894	procDef	2							
97716289	procDef	3							
99007671	stage	28							
99009348	sprite	3							
99572991	sprite	5							
99326891	sprite	290							
99326186	sprite	165							
98914751	procDef	29							
98017300	sprite	45							
99671478	procDef	12							
98692620	sprite	32							
98716866	procDef	294							
99382773	stage	119							
98687576	stage	29							
96983881	procDef	108							
99370775	sprite	5							
99679494	procDef	5							
